repo,stars,releases,idade_anos,cbo,dit,lcom,loc,locComment
00-Evan/shattered-pixel-dungeon,5504,30,11.14,6.342164179104477,2.848507462686567,13.916791044776119,59.25559701492537,0
1024-lab/smart-admin,3519,22,5.85,6.414335664335664,1.2272727272727273,3.7902097902097904,22.5,0
201206030/novel-plus,4259,30,5.39,6.47921760391198,1.2102689486552567,46.62836185819071,37.42053789731052,0
201206030/novel,5456,12,5.86,4.415841584158416,1.0693069306930694,20.485148514851485,22.495049504950494,0
2227324689/gpmall,5000,0,6.18,4.97877358490566,1.3608490566037736,8.169811320754716,20.90801886792453,0
527515025/springBoot,6703,0,8.87,5.087121212121212,1.1477272727272727,15.496212121212121,23.674242424242426,0
648540858/wvp-GB28181-pro,6276,1,4.85,8.230974632843791,1.295060080106809,35.12950600801068,62.93591455273698,0
981011512/--,4619,0,5.25,3.541921483527323,2.910830538567765,440.4263168277767,66.69461432235155,0
aa112901/remusic,6359,0,9.5,5.190532544378698,1.4532544378698224,41.646153846153844,56.55147928994083,0
abel533/Mapper,7370,8,10.84,5.056768558951965,1.24235807860262,36.1768558951965,41.7117903930131,0
Activiti/Activiti,10426,30,13.02,5.8018784854710885,1.5309656589374816,89.4109186968007,45.664220722042856,0
aeron-io/aeron,8117,30,11.62,7.830921553693831,1.2985529322162985,113.66031987814166,93.45696877380045,0
ageerle/ruoyi-ai,3894,6,1.68,6.375455650060753,1.2831105710814095,13.326852976913731,31.641555285540704,0
airbnb/DeepLinkDispatch,4407,24,10.28,6.2,1.48,88.64,341.96,0
airbnb/epoxy,8561,30,9.12,6.878688524590164,1.8262295081967213,138.77377049180328,70.96065573770491,0
airbnb/lottie-android,35477,30,8.96,6.897610921501706,1.286689419795222,33.41296928327645,61.0580204778157,0
alamkanak/Android-Week-View,3450,4,11.01,3.6296296296296298,1.2592592592592593,238.33333333333334,74.18518518518519,0
alibaba/Alink,3609,22,6.98,6.437721549932771,1.62657376848796,34.70272582813837,58.1343356557878,0
alibaba/ARouter,14493,16,8.77,3.693877551020408,1.4081632653061225,17.448979591836736,32.295918367346935,0
alibaba/arthas,36731,30,7.06,4.734243697478991,1.35609243697479,36.66386554621849,50.21533613445378,0
alibaba/atlas,8151,7,8.56,5.638559708295351,1.4357338195077485,29.88422971741112,71.79307201458523,0
alibaba/canal,29379,30,12.69,5.814108674928503,1.3803622497616779,77.35653002859867,107.33079122974262,0
alibaba/COLA,12659,11,7.62,4.3291592128801435,1.3273703041144902,4.974955277280858,17.207513416815743,0
alibaba/DataX,16821,7,7.67,4.495908346972176,1.7152209492635024,22.648936170212767,66.44353518821605,0
alibaba/dexposed,4531,0,10.23,2.9166666666666665,1.6944444444444444,82.83333333333333,67.05555555555556,0
alibaba/druid,28194,30,13.89,5.08991265627676,1.9424558999828738,230.30244904949478,58.199177941428324,0
alibaba/easyexcel,33632,14,7.62,6.632142857142857,1.375,32.025,36.6875,0
alibaba/fastjson2,4154,30,3.43,2.644039211552651,1.1854116158954358,284.10403710340466,43.45030041108886,0
alibaba/fastjson,25748,30,13.89,1.8523786944839575,1.5043464517148728,126.12122648964754,32.63726884779516,0
alibaba/freeline,5458,22,9.13,3.740740740740741,1.6074074074074074,13.866666666666667,39.681481481481484,0
alibaba/jetcache,5476,30,8.44,6.033632286995516,1.6367713004484306,15.908071748878923,40.40582959641256,0
alibaba/jstorm,3891,22,12.05,5.037664307381193,1.455510616784631,42.374115267947424,74.90293225480283,0
alibaba/jvm-sandbox,6924,13,8.13,3.4827586206896552,1.3264367816091953,12.360919540229885,33.11954022988506,0
alibaba/nacos,32061,30,7.27,5.709018435475834,1.289237668161435,23.128550074738417,46.232436472346784,0
alibaba/otter,8128,10,12.12,4.594907407407407,1.4537037037037037,32.454475308641975,52.594907407407405,0
alibaba/QLExpress,5247,18,8.52,5.866666666666666,1.4090909090909092,38.99393939393939,37.263636363636365,0
alibaba/Tangram-Android,4107,30,8.48,5.2595818815331015,1.6777003484320558,23.21080139372822,42.400696864111495,0
alibaba/transmittable-thread-local,8133,30,11.94,5.587096774193548,1.4322580645161291,12.35483870967742,44.72258064516129,0
alibaba/UltraViewPager,4978,10,8.48,5.208333333333333,1.375,58.375,63.25,0
alibaba/vlayout,10774,30,8.56,5.314465408805032,1.8553459119496856,72.54088050314465,88.31446540880503,0
alipay/SoloPi,6045,8,6.52,4.623076923076923,1.205982905982906,13.135897435897435,48.14273504273504,0
allure-framework/allure2,4863,30,9.32,6.059479553903346,1.304832713754647,11.602230483271375,29.966542750929367,0
Alluxio/alluxio,7070,30,12.75,6.906630245840576,1.4834864663521232,30.658803079215296,62.68909858455426,0
amirzaidi/Launcher3,3885,22,8.31,7.240404040404041,1.4747474747474747,63.68080808080808,60.73737373737374,0
amitshekhariitbhu/Android-Debug-Database,8562,14,8.84,4.147540983606557,1.278688524590164,8.80327868852459,39.22950819672131,0
amitshekhariitbhu/android-interview-questions,12086,0,8.2,0.0,1.0,0.0,5.0,0
amitshekhariitbhu/Fast-Android-Networking,5843,10,9.5,3.219130434782609,1.2504347826086957,13.768695652173912,34.08,0
amitshekhariitbhu/from-java-to-kotlin,6293,0,8.34,0.5,1.0,0.0,18.5,0
amitshekhariitbhu/RxJava2-Android-Samples,4940,0,9.07,3.6648648648648647,1.2540540540540541,6.286486486486487,21.57837837837838,0
amlcurran/ShowcaseView,5579,13,13.1,5.384615384615385,1.4,17.815384615384616,32.09230769230769,0
andkulikov/Transitions-Everywhere,4805,23,10.94,6.870466321243524,1.6787564766839378,25.72020725388601,49.145077720207254,0
andOTP/andOTP,3742,30,8.21,6.108433734939759,1.5,41.41566265060241,50.86144578313253,0
andremion/Music-Player,3521,2,9.38,4.40625,1.75,5.03125,28.9375,0
android-async-http/android-async-http,10630,3,14.59,5.662337662337662,1.7857142857142858,45.87662337662338,49.48051948051948,0
android-hacker/VirtualXposed,15828,30,7.81,3.947006194081211,2.792842395044735,14.695801789401239,32.85340674466621,0
android10/Android-CleanArchitecture,15566,0,11.09,5.142857142857143,1.4285714285714286,6.723809523809524,21.523809523809526,0
androidannotations/androidannotations,11036,0,13.71,5.95742471443406,1.6832814122533748,26.09865005192108,29.906542056074766,0
android/testing-samples,9277,0,10.95,5.5,1.3488372093023255,3.1511627906976742,21.5,0
android/views-widgets-samples,5161,0,6.04,4.019736842105263,1.730263157894737,7.0131578947368425,48.31578947368421,0
Angel-ML/angel,6776,19,8.41,7.424815983175605,1.7392218717139853,63.41955835962145,107.81598317560463,0
anggrayudi/android-hidden-api,3535,2,10.02,8.0,1.0,56.5,119.5,0
angryip/ipscan,4592,30,14.24,4.986945169712794,1.6657963446475197,4.151436031331593,32.89295039164491,0
ant-media/Ant-Media-Server,4519,30,8.56,5.716568544995795,1.3254835996635828,183.49116904962153,90.35996635828427,0
AntennaPod/AntennaPod,7259,30,13.15,7.420537897310513,1.4841075794621026,21.410757946210268,63.28361858190709,0
antlr/antlr4,18356,30,15.63,5.7734138972809665,1.8353474320241692,48.30211480362538,61.97432024169184,0
antoniolg/androidmvp,5918,0,11.47,3.2857142857142856,1.2857142857142858,3.0,19.571428571428573,0
Anuken/Mindustry,24825,30,8.39,,,,,0
aosp-mirror/platform_frameworks_base,10769,0,16.92,7.311960226544681,1.7263012224186975,2199.6508546679993,106.74429153532714,0
apache/beam,8299,30,9.64,7.416286524472938,1.53464431019603,19.621686598446555,44.839169029712735,0
apache/calcite,4938,0,11.24,7.6589943342776206,1.7037889518413598,383.92067988668555,65.0132790368272,0
apache/cassandra,9374,0,16.34,6.823441081166521,1.7696198529992888,59.14818620090097,58.78352959772386,0
apache/druid,13829,30,12.91,7.861071979606896,1.3766686791440264,62.0961964177903,51.30703696250084,0
apache/flink-cdc,6227,22,5.15,8.315677966101696,1.46239406779661,30.02542372881356,61.14036016949152,0
apache/fory,3455,30,2.4,5.30993745656706,2.200833912439194,38.390548992355804,54.78179291174427,0
apache/groovy,5364,0,10.44,5.235210768685795,2.1409847679773293,419.4293304994687,71.70527807297202,0
apache/hbase,5393,30,11.33,8.171279826464207,1.4970932754880695,69.470715835141,82.0690672451193,0
apache/hertzbeat,6616,6,3.62,7.0563961485557085,1.266162310866575,10.429848693259972,42.60935350756534,0
apache/hive,5794,0,16.34,6.899769189215735,1.4131513038353878,94.11692776113539,98.55630309875755,0
apache/hudi,5940,30,8.77,9.198463227222833,1.5800219538968168,60.157409440175634,66.83600439077937,0
apache/iceberg,7981,30,6.84,8.588817961699318,1.6784063394232887,36.330618534008366,68.96015848558221,0
apache/ignite,4985,0,10.59,5.626560349328397,1.6541364089420476,494.3936589301818,53.6655750154255,0
apache/incubator-heron,3621,30,9.99,5.6985074626865675,1.4662686567164178,20.748059701492537,42.06865671641791,0
apache/incubator-seata,25808,30,6.73,6.56140350877193,1.8171600877192982,520.9747807017544,64.14172149122807,0
apache/iotdb,6155,30,6.82,8.229979229171475,1.6091622432494808,106.81110085391184,87.1080083083314,0
apache/jmeter,9005,10,15.33,5.494473531122746,1.9988365328679465,62.117510180337405,74.09191390343223,0
apache/kafka,30929,0,14.1,7.787889518413598,1.4356704438149197,63.10528800755429,79.66076487252124,0
apache/logging-log4j2,3522,15,12.28,5.497235961594414,1.5132382892057026,46.12743671806808,48.785568810008726,0
apache/maven,4766,26,16.34,5.494550408719346,1.5419618528610355,46.18528610354223,44.668119891008175,0
apache/pinot,5902,21,11.34,7.3558577702224115,1.5091372715682108,52.592010199745005,79.0988808613118,0
apache/pulsar,14859,30,9.23,6.876773408998784,1.7070666126199163,85.40008107012567,70.41116065396568,0
apache/rocketmq-externals,4608,0,8.52,5.749090909090909,1.250909090909091,16.45090909090909,42.89090909090909,0
apache/rocketmq,22098,22,8.81,6.880377754459602,1.3315844700944386,121.83595662819168,75.36341378104233,0
apache/seatunnel,8789,30,8.13,6.7976915005246585,1.3668415529905562,31.082476390346276,55.147534102833156,0
apache/shardingsphere-elasticjob,8211,30,10.03,5.4630872483221475,1.1543624161073827,3.192953020134228,26.151006711409394,0
apache/shiro,4402,14,16.07,5.0244140625,1.7861328125,19.7197265625,35.86328125,0
apache/storm,6653,5,11.88,5.322014585232452,1.2167274384685507,48.81882406563355,81.85323609845032,0
apache/tomcat,7952,0,13.98,4.512952258616998,1.813102119460501,179.68486405480624,76.18732605437808,0
apache/zeppelin,6561,0,10.5,5.556241101091599,1.2567631703844329,43.072140484100615,90.36260085429521,0
apache/zookeeper,12599,0,16.49,5.671420422133486,2.0051340559041644,36.861950941243585,69.85054192812322,0
apereo/cas,11196,30,14.04,9.202514743518416,1.4970512963169023,7.812729498164015,25.404250584177145,0
apolloconfig/apollo,29655,30,9.55,7.26729986431479,1.2645861601085482,14.985074626865671,45.45318860244233,0
aporter/coursera-android,4263,0,11.71,4.233552631578948,1.488486842105263,3.3585526315789473,29.875,0
apple/pkl,10856,16,1.67,6.29379225568531,4.379840196681008,28.83958205285802,38.46220036877689,0
arduino/Arduino,14428,30,15.01,3.8533333333333335,1.6444444444444444,32.72222222222222,57.31777777777778,0
arimorty/floatingsearchview,3534,0,9.83,3.5703703703703704,1.1777777777777778,26.28148148148148,30.88888888888889,0
aritraroy/UltimateAndroidReference,8105,0,8.45,1.0,1.0,0.0,22.0,0
ArthurHub/Android-Image-Cropper,6424,30,10.68,7.725,1.375,70.375,116.375,0
AsamK/signal-cli,3749,30,10.37,6.969450101832994,1.5763747454175152,48.30346232179226,54.87372708757638,0
ashishps1/awesome-leetcode-resources,13234,0,1.9,1.1818181818181819,1.0,4.7272727272727275,32.72727272727273,0
ashishps1/awesome-low-level-design,18053,0,1.84,2.628787878787879,1.1388888888888888,3.051767676767677,18.4229797979798,0
ashishps1/awesome-system-design-resources,26060,0,1.9,0.8181818181818182,1.0,0.0,30.545454545454547,0
Ashok-Varma/BottomNavigation,4364,16,9.51,7.533333333333333,1.4333333333333333,69.26666666666667,69.7,0
asLody/VirtualApp,10754,0,9.21,3.9387323943661974,2.5880281690140845,15.611267605633802,32.83380281690141,0
AsyncHttpClient/async-http-client,6391,7,14.55,5.804835924006908,1.5664939550949915,41.500863557858374,51.075993091537136,0
Atmosphere/atmosphere,3719,0,15.23,5.496626180836707,1.3076923076923077,55.02564102564103,49.473684210526315,0
aurelhubert/ahbottomnavigation,3829,14,9.52,5.108695652173913,1.173913043478261,57.47826086956522,50.84782608695652,0
auth0/java-jwt,6130,30,11.54,5.662790697674419,1.627906976744186,142.74418604651163,103.76744186046511,0
AutoMQ/automq,7062,30,2.09,7.190934660320208,1.4000432713111208,45.342492427520554,72.46257031588057,0
awaitility/awaitility,3960,0,15.67,3.176470588235294,1.1941176470588235,18.58235294117647,32.194117647058825,0
awangdev/leet-code,4360,0,10.41,2.0246913580246915,1.0,1.0864197530864197,26.037037037037038,0
awsdocs/aws-doc-sdk-examples,10208,0,9.09,7.039450089659295,1.0400478182904962,6.187089061566049,48.92169754931261,0
aws/aws-sdk-java,4178,0,15.5,6.996019496822065,1.2052869548856708,123.24976628507929,50.57357463296468,0
AxonFramework/AxonFramework,3491,30,13.81,6.4720480668756535,1.284221525600836,16.118599791013583,37.59639498432602,0
azkaban/azkaban,4515,30,12.93,6.472330475448168,1.3522992985190958,35.84021823850351,73.13873733437256,0
baidu/uid-generator,5561,0,8.49,2.88,1.28,11.72,34.92,0
baomidou/dynamic-datasource,5048,18,7.4,5.112359550561798,1.1404494382022472,2.359550561797753,29.814606741573034,0
baomidou/mybatis-plus,17106,30,9.09,5.911708253358925,1.3320537428023032,25.073896353166987,37.49616122840691,0
baoyongzhang/SwipeMenuListView,3504,2,11.08,4.393939393939394,1.4545454545454546,15.242424242424242,40.81818181818182,0
Baseflow/PhotoView,18871,5,13.18,4.733333333333333,1.3555555555555556,24.6,39.82222222222222,0
bazelbuild/bazel,24571,30,11.28,7.5130059160484555,1.620903371208564,67.99117288008264,55.17597896516105,0
Bearded-Hen/Android-Bootstrap,7268,5,11.89,6.962025316455696,1.6708860759493671,31.39240506329114,131.50632911392404,0
beemdevelopment/Aegis,11140,30,9.1,7.447136563876652,1.7092511013215859,22.865638766519822,52.909691629955944,0
ben-manes/caffeine,17044,30,10.78,4.9109281437125745,1.5875748502994012,163.1691616766467,63.6938622754491,0
bepass-org/oblivion,4619,12,1.61,5.637931034482759,1.4827586206896552,11.620689655172415,45.53448275862069,0
Bigkoo/Android-PickerView,13481,0,10.73,3.7252747252747254,1.1538461538461537,15.494505494505495,48.582417582417584,0
bilibili/DanmakuFlameMaster,9600,5,12.12,5.162790697674419,1.6104651162790697,47.50581395348837,74.87790697674419,0
bilibili/MagicaSakura,3554,3,9.25,8.297619047619047,1.6785714285714286,25.44047619047619,63.892857142857146,0
binarywang/WxJava,31930,30,9.71,5.505209357184981,1.2134853548260272,20.32062119127187,22.203852958521722,0
bingoogolapple/BGABanner-Android,4178,0,10.91,5.0,1.5849056603773586,26.28301886792453,40.056603773584904,0
bingoogolapple/BGARefreshLayout-Android,4308,4,10.32,5.148148148148148,1.4074074074074074,9.796296296296296,33.641975308641975,0
binIoter/GuideView,3954,0,9.26,3.742857142857143,1.3714285714285714,8.228571428571428,35.6,0
bisq-network/bisq,4955,30,11.53,7.495827725437416,1.7499327052489906,30.01749663526245,48.10686406460296,0
bitcoin-wallet/bitcoin-wallet,3994,0,13.48,7.532299741602067,1.7131782945736433,5.41343669250646,47.49095607235142,0
bitcoinj/bitcoinj,5139,14,11.84,7.163723916532906,1.7303370786516854,89.23595505617978,73.87800963081862,0
bjmashibing/InternetArchitect,4274,0,5.92,4.739507959479016,1.1562952243125904,63.769898697539794,64.54992764109986,0
Blankj/AndroidUtilCode,33644,30,9.14,4.16865671641791,1.364179104477612,144.95373134328358,59.69402985074627,0
Blankj/awesome-java-leetcode,8712,0,8.43,1.6805555555555556,1.0,1.1666666666666667,24.61111111111111,0
blossom-editor/blossom,3613,19,2.12,5.724137931034483,1.3448275862068966,6.977011494252873,30.724137931034484,0
bluelinelabs/Conductor,3908,30,9.52,5.476744186046512,1.3488372093023255,71.33720930232558,62.616279069767444,0
BoltsFramework/Bolts-Android,4011,11,11.64,3.0,1.0886075949367089,19.0126582278481,32.55696202531646,0
booklore-app/booklore,4545,30,0.76,7.946735395189004,1.0378006872852235,11.587628865979381,38.38316151202749,0
brettwooldridge/HikariCP,20722,0,11.96,4.383783783783784,1.2864864864864864,172.67027027027027,61.96756756756757,0
brianfrankcooper/YCSB,5138,30,15.43,7.0508474576271185,1.6355932203389831,7.851694915254237,94.89406779661017,0
brianway/java-learning,4272,0,9.62,1.0849933598937582,1.2868525896414342,0.5962815405046481,14.586985391766268,0
btraceio/btrace,5961,30,11.07,4.912760416666667,1.3033854166666667,92.54427083333333,53.3671875,0
bumptech/glide,34950,30,12.21,5.978303747534516,1.2373438527284681,19.913214990138066,40.12228796844182,0
bytedeco/javacpp,4642,13,11.42,5.911627906976745,2.0093023255813955,151.13953488372093,125.70232558139534,0
bytedeco/javacv,8125,13,11.42,6.125560538116592,2.1300448430493275,133.99103139013454,120.90582959641256,0
ByteLegend/ByteLegend,3717,0,4.63,6.979661016949152,1.0033898305084745,727.8440677966101,352.6508474576271,0
cabaletta/baritone,8160,30,7.14,6.6976744186046515,1.386892177589852,22.11416490486258,47.19661733615222,0
CaffeineMC/sodium,5272,30,5.64,6.129323308270677,1.4390977443609023,13.581954887218044,39.40902255639098,0
CalebFenton/simplify,4584,9,11.68,7.916398713826367,1.4019292604501608,20.742765273311896,68.0064308681672,0
CameraKit/blurkit-android,3767,3,8.87,6.1,1.5,30.3,49.7,0
camunda/camunda,3804,30,9.51,7.178338378742011,1.396770938446014,28.674806592667338,41.35660948536832,0
careercup/CtCI-6th-Edition,11463,0,10.22,2.12807881773399,1.0689655172413792,4.482758620689655,34.635467980295566,0
careercup/ctci,5147,0,12.5,1.9581993569131833,1.1189710610932475,5.096463022508039,36.154340836012864,0
CarGuo/GSYVideoPlayer,21114,30,8.85,5.485849056603773,1.5754716981132075,55.355345911949684,50.20125786163522,0
castorflex/SmoothProgressBar,4520,9,11.82,4.854166666666667,1.2291666666666667,26.3125,46.0,0
cats-oss/android-gpuimage,9130,0,12.97,2.9607843137254903,2.156862745098039,11.300653594771243,41.44444444444444,0
CellularPrivacy/Android-IMSI-Catcher-Detector,5100,30,11.83,5.059760956175299,1.3306772908366533,4.964143426294821,48.49003984063745,0
CeuiLiSA/Pixiv-Shaft,5910,30,6.47,4.801548886737657,1.4491771539206195,25.08809293320426,34.874152952565346,0
cglib/cglib,4878,15,11.48,3.216867469879518,1.5321285140562249,261.7971887550201,35.48192771084337,0
ChadCSong/ShineButton,4215,2,9.21,4.833333333333333,1.625,23.625,41.166666666666664,0
charles2gan/GDA-android-reversing-Tool,4561,30,7.89,2.5625,1.0,57.375,35.4375,0
checkstyle/checkstyle,8675,30,12.06,,,,,0
chentao0707/SimplifyReader,4566,0,10.1,4.136075949367089,1.379746835443038,60.29430379746835,54.91930379746835,0
chewiebug/GCViewer,4589,5,13.92,5.274914089347079,2.1649484536082473,49.044673539518904,70.2852233676976,0
chinabugotech/hutool,30081,30,11.44,3.5259789156626504,1.2827560240963856,102.20368975903614,49.61935240963855,0
chrisbanes/Android-PullToRefresh,8687,0,13.82,6.024390243902439,2.1341463414634148,55.84146341463415,43.5,0
chrisjenx/Calligraphy,8569,4,11.76,5.72,1.44,11.36,38.72,0
ChrisRM/material-theme-jetbrains,7791,17,10.0,4.330532212885154,2.2549019607843137,84.42296918767506,40.66386554621849,0
cinit/QAuxiliary,5245,30,3.64,7.658959537572255,1.325626204238921,42.227360308285164,80.11175337186899,0
citerus/dddsample-core,5201,0,10.64,7.089171974522293,1.127388535031847,7.031847133757962,29.547770700636942,0
cjlin1/libsvm,4660,0,12.03,3.264705882352941,1.3529411764705883,19.61764705882353,92.70588235294117,0
Clans/FloatingActionButton,5206,14,10.51,4.638297872340425,1.3829787234042554,139.68085106382978,59.680851063829785,0
claritylab/lucida,4800,0,11.36,5.914179104477612,1.544776119402985,23.51865671641791,86.6455223880597,0
clojure/clojure,10712,0,15.23,3.6030534351145036,1.495092693565976,130.39149400218102,51.11886586695747,0
code4craft/netty-learning,3558,0,12.01,5.063573883161512,1.6503436426116838,39.24914089347079,59.0713058419244,0
code4craft/tiny-spring,4081,0,11.7,3.0849056603773586,1.150943396226415,2.3679245283018866,14.556603773584905,0
code4craft/webmagic,11627,30,12.42,4.531976744186046,1.183139534883721,11.465116279069768,25.563953488372093,0
codecentric/spring-boot-admin,12689,30,11.16,7.762931034482759,1.2564655172413792,7.213362068965517,29.612068965517242,0
codeestX/GeekNews,3504,0,9.12,4.624145785876993,1.4464692482915718,10.009111617312072,27.195899772209568,0
CodePhiliaX/Chat2DB,24268,30,2.25,6.086124401913875,1.2660287081339714,16.489952153110046,33.665071770334926,0
coderbruis/JavaSourceCodeLearning,3668,0,5.3,2.854889589905363,1.2586750788643533,3.138801261829653,19.069400630914828,0
CoderLeixiaoshuai/java-eight-part,6796,0,4.93,,,,,0
codingapi/tx-lcn,4196,14,7.86,4.954954954954955,1.2117117117117118,6.337837837837838,35.009009009009006,0
CodingDocs/springboot-guide,5252,0,6.81,4.115107913669065,1.1798561151079137,1.3525179856115108,10.949640287769784,0
Col-E/Recaf,6658,30,8.15,8.497392438070404,1.604302477183833,26.962190352020862,46.94719687092569,0
commonsguy/cw-omnibus,5349,30,13.53,5.328703703703703,1.7829218106995885,20.0761316872428,36.583847736625515,0
conductor-oss/conductor,29219,26,1.78,7.787335722819594,1.2712066905615294,91.49223416965353,76.26164874551971,0
coobird/thumbnailator,5328,0,10.16,4.062780269058296,1.2376681614349776,93.55156950672645,87.7085201793722,0
crate/crate,4297,30,12.45,7.5714474728764225,1.6421010849431066,48.889124106906586,58.01720031754432,0
crazycodeboy/react-native-splash-screen,5660,12,9.02,3.4166666666666665,1.25,2.0,20.5,0
crazycodeboy/TakePhoto,7243,15,10.13,5.054545454545455,1.2545454545454546,10.89090909090909,43.69090909090909,0
Creators-of-Create/Create,3691,0,6.18,10.752369668246445,1.8088467614533965,27.795418641390206,59.455766192733016,0
crossoverJie/cim,9443,9,7.34,4.881188118811881,1.2821782178217822,5.737623762376238,27.831683168316832,0
crossoverJie/JCSprout,27065,0,7.76,1.962962962962963,1.0925925925925926,1.7654320987654322,27.15432098765432,0
crossoverJie/SSM,3440,10,9.25,3.188073394495413,1.151376146788991,110.80275229357798,59.00917431192661,0
cryptomator/cryptomator,13650,30,11.64,8.316027088036117,1.4288939051918736,18.51241534988713,39.027088036117384,0
cSploit/android,3503,30,10.97,4.208984375,1.517578125,15.65234375,44.251953125,0
Curzibn/Luban,13678,6,9.16,2.9655172413793105,1.1724137931034482,10.862068965517242,37.51724137931034,0
cymcsg/UltimateRecyclerView,7203,9,10.65,5.214659685863874,1.693717277486911,41.39267015706806,42.102094240837694,0
daimajia/AndroidImageSlider,5617,5,11.31,4.063492063492063,1.5714285714285714,59.095238095238095,60.523809523809526,0
daimajia/AndroidSwipeLayout,12407,18,11.08,3.7162162162162162,1.3243243243243243,58.9054054054054,37.432432432432435,0
daimajia/AndroidViewAnimations,12472,9,11.25,3.3780487804878048,1.8048780487804879,2.292682926829268,11.768292682926829,0
daimajia/NumberProgressBar,6106,3,11.39,3.1666666666666665,1.3333333333333333,91.83333333333333,63.333333333333336,0
danielzeller/Depth-LIB-Android-,4543,0,9.4,3.787037037037037,1.212962962962963,13.351851851851851,34.916666666666664,0
danikula/AndroidVideoCache,5497,20,10.48,4.8311688311688314,1.4935064935064934,14.324675324675324,41.77922077922078,0
daniulive/SmarterStreaming,11113,0,9.49,3.8430232558139537,1.052325581395349,71.55232558139535,62.5,0
dariuszseweryn/RxAndroidBle,3517,30,9.63,5.373165618448637,1.3144654088050314,53.482180293501045,32.45073375262054,0
databricks/learning-spark,3896,0,11.27,2.827067669172932,1.0150375939849625,1.7969924812030076,17.25563909774436,0
dataease/dataease,21906,30,4.63,4.947224749772521,1.2074613284804367,27.770700636942674,38.89171974522293,0
DataLinkDC/dinky,3570,30,4.28,7.13053263315829,1.355588897224306,25.92948237059265,44.358589647411854,0
davemorrissey/subsampling-scale-image-view,7988,21,12.07,5.625,1.5833333333333333,79.72222222222223,59.19444444444444,0
davideas/FlexibleAdapter,3571,30,10.39,6.024539877300613,2.1134969325153374,102.30981595092024,48.62883435582822,0
dbeaver/dbeaver,45447,30,9.92,,,,,0
ddd-by-examples/library,5434,0,6.69,6.788617886178862,1.0406504065040652,5.430894308943089,14.390243902439025,0
deathmarine/Luyten,5083,17,12.2,2.3488372093023258,1.5426356589147288,15.449612403100776,52.325581395348834,0
debezium/debezium,11854,0,9.66,6.824104234527687,1.5839502517026947,55.712762807225346,62.210245780278356,0
deepjavalibrary/djl,4646,30,5.89,6.518007202881153,1.465186074429772,132.73049219687874,58.006002400960384,0
deeplearning4j/deeplearning4j,14101,0,11.82,8.43676133356853,2.1898041982713,54799.52337272888,98.47186452637149,0
dependency-check/DependencyCheck,7196,30,13.05,7.0772357723577235,1.8658536585365855,60.08943089430894,83.8109756097561,0
DerekYRC/mini-spring,6197,0,4.84,3.4093959731543624,1.221476510067114,5.080536912751678,16.590604026845636,0
Devlight/InfiniteCycleViewPager,5725,2,9.08,5.048780487804878,1.6341463414634145,102.53658536585365,86.92682926829268,0
Devlight/NavigationTabBar,4947,13,9.48,4.017241379310345,1.3103448275862069,57.5,43.758620689655174,0
dianping/cat,18937,3,12.8,5.378435517970401,1.43446088794926,23.035940803382665,51.79756871035941,0
didi/DoKit,20387,14,7.1,4.503505417463352,1.3205863607393244,71.76673040152964,51.293817718291905,0
didi/KnowStreaming,7143,23,5.51,7.19593147751606,1.8190578158458244,10.322269807280515,33.7441113490364,0
didi/VirtualAPK,9042,4,8.23,4.895705521472393,1.6134969325153374,17.57668711656442,48.96319018404908,0
diffplug/spotless,5087,30,10.4,4.986651835372636,1.74972191323693,13.7853170189099,40.657397107897665,0
Dimezis/BlurView,3804,30,9.42,5.9,1.5,7.0,31.0,0
DImuthuUpe/AndroidPdfViewer,8363,0,9.3,4.947368421052632,1.2456140350877194,76.78947368421052,58.3859649122807,0
dingjikerbo/Android-BluetoothKit,3674,0,9.96,4.074688796680498,1.2489626556016598,18.70124481327801,34.634854771784234,0
DingMouRen/LayoutManagerGroup,4992,0,7.4,4.9523809523809526,1.5714285714285714,9.142857142857142,36.26984126984127,0
dinuscxj/LoadingDrawable,4116,0,9.43,6.507692307692308,1.4461538461538461,15.830769230769231,68.12307692307692,0
discord-jda/JDA,4557,30,9.78,8.85107967237528,1.8227848101265822,127.26731198808638,46.47282204020849,0
DiUS/java-faker,4898,0,14.3,4.115555555555556,1.448888888888889,40.74666666666667,29.822222222222223,0
dm77/barcodescanner,5449,6,11.57,5.273972602739726,1.643835616438356,11.821917808219178,38.3013698630137,0
dmytrodanylyk/circular-progress-button,5772,3,11.29,3.9743589743589745,1.2820512820512822,25.333333333333332,36.64102564102564,0
Docile-Alligator/Infinity-For-Reddit,4924,30,7.15,6.933207309388784,1.551984877126654,30.850661625708884,59.96723377441714,0
Doikki/DKVideoPlayer,5230,30,8.45,5.326259946949602,1.5915119363395225,46.753315649867375,48.92838196286472,0
dongjunkun/DropDownMenu,3582,2,10.25,4.526315789473684,1.368421052631579,2.1578947368421053,27.0,0
doocs/advanced-java,78263,1,6.96,0.0,1.0,0.0,5.0,0
doocs/jvm,10974,0,7.25,0.0,1.0,0.0,5.0,0
doocs/leetcode,34960,21,7.01,2.567073170731707,1.0060975609756098,0.3353658536585366,26.914634146341463,0
doocs/source-code-hunter,22967,0,5.9,0.0,1.0,0.0,5.0,0
dragonwell-project/dragonwell8,4287,30,6.54,,,,,0
dreamhead/moco,4428,1,12.93,5.819757365684575,1.5389948006932408,34.65684575389948,30.40207972270364,0
